elapsed_s,phase,round,base_addr,ok,wr_done,rd_done,mism,rd_error,cum_beats,fails,eye_fails
1334.2,soak,1745,0x01400000,1,1,1,0,0,2013265920,348,0
1334.9,soak,1746,0x03000000,1,1,1,0,0,2014314496,348,0
1335.6,soak,1747,0x01000000,1,1,1,0,0,2015363072,348,0
1336.3,soak,1748,0x02C00000,1,1,1,0,0,2016411648,348,0
1337.0,soak,1749,0x00C00000,1,1,1,0,0,2017460224,348,0
1337.6,concurrent,1750,0x02800000,0,1,1,1519,1,2018508800,349,0
1338.2,verify-A,1750,0x02800000,0,1,1,0,1,2019557376,350,0
1338.9,soak,1751,0x00800000,1,1,1,0,0,2020605952,350,0
1339.6,soak,1752,0x02400000,1,1,1,0,0,2021654528,350,0
1340.3,soak,1753,0x00400000,1,1,1,0,0,2022703104,350,0
1341.1,soak,1754,0x02000000,1,1,1,0,0,2023751680,350,0
1341.8,soak,1755,0x00000000,1,1,1,0,0,2024800256,350,0
1342.5,soak,1756,0x01C00000,1,1,1,0,0,2025848832,350,0
1343.2,soak,1757,0x03800000,1,1,1,0,0,2026897408,350,0
1343.9,soak,1758,0x01800000,1,1,1,0,0,2027945984,350,0
1344.6,soak,1759,0x03400000,1,1,1,0,0,2028994560,350,0
1345.3,concurrent,1760,0x01400000,0,1,1,1499,1,2030043136,351,0
1345.8,verify-A,1760,0x01400000,0,1,1,0,1,2031091712,352,0
1346.6,soak,1761,0x03000000,1,1,1,0,0,2032140288,352,0
1347.3,soak,1762,0x01000000,1,1,1,0,0,2033188864,352,0
1348.0,soak,1763,0x02C00000,1,1,1,0,0,2034237440,352,0
1348.7,soak,1764,0x00C00000,1,1,1,0,0,2035286016,352,0
1349.4,soak,1765,0x02800000,1,1,1,0,0,2036334592,352,0
1350.1,soak,1766,0x00800000,1,1,1,0,0,2037383168,352,0
1350.9,soak,1767,0x02400000,1,1,1,0,0,2038431744,352,0
1351.6,soak,1768,0x00400000,1,1,1,0,0,2039480320,352,0
1352.3,soak,1769,0x02000000,1,1,1,0,0,2040528896,352,0
1353.0,concurrent,1770,0x00000000,0,1,1,1502,1,2041577472,353,0
1353.5,verify-A,1770,0x00000000,0,1,1,0,1,2042626048,354,0
1354.2,soak,1771,0x01C00000,1,1,1,0,0,2043674624,354,0
1354.9,soak,1772,0x03800000,1,1,1,0,0,2044723200,354,0
1355.6,soak,1773,0x01800000,1,1,1,0,0,2045771776,354,0
1356.3,soak,1774,0x03400000,1,1,1,0,0,2046820352,354,0
1357.0,soak,1775,0x01400000,1,1,1,0,0,2047868928,354,0
1357.8,soak,1776,0x03000000,1,1,1,0,0,2048917504,354,0
1358.5,soak,1777,0x01000000,1,1,1,0,0,2049966080,354,0
1359.2,soak,1778,0x02C00000,1,1,1,0,0,2051014656,354,0
1359.9,soak,1779,0x00C00000,1,1,1,0,0,2052063232,354,0
1360.6,concurrent,1780,0x02800000,0,1,1,1512,1,2053111808,355,0
1361.1,verify-A,1780,0x02800000,0,1,1,0,1,2054160384,356,0
1361.8,soak,1781,0x00800000,1,1,1,0,0,2055208960,356,0
1362.5,soak,1782,0x02400000,1,1,1,0,0,2056257536,356,0
1363.2,soak,1783,0x00400000,1,1,1,0,0,2057306112,356,0
1364.0,soak,1784,0x02000000,1,1,1,0,0,2058354688,356,0
1364.7,soak,1785,0x00000000,1,1,1,0,0,2059403264,356,0
1365.4,soak,1786,0x01C00000,1,1,1,0,0,2060451840,356,0
1366.1,soak,1787,0x03800000,1,1,1,0,0,2061500416,356,0
1366.8,soak,1788,0x01800000,1,1,1,0,0,2062548992,356,0
1367.5,soak,1789,0x03400000,1,1,1,0,0,2063597568,356,0
1368.1,concurrent,1790,0x01400000,0,1,1,1505,1,2064646144,357,0
1368.7,verify-A,1790,0x01400000,0,1,1,0,1,2065694720,358,0
1369.4,soak,1791,0x03000000,1,1,1,0,0,2066743296,358,0
1370.1,soak,1792,0x01000000,1,1,1,0,0,2067791872,358,0
1370.8,soak,1793,0x02C00000,1,1,1,0,0,2068840448,358,0
1371.6,soak,1794,0x00C00000,1,1,1,0,0,2069889024,358,0
1372.3,soak,1795,0x02800000,1,1,1,0,0,2070937600,358,0
1373.0,soak,1796,0x00800000,1,1,1,0,0,2071986176,358,0
1373.7,soak,1797,0x02400000,1,1,1,0,0,2073034752,358,0
1374.4,soak,1798,0x00400000,1,1,1,0,0,2074083328,358,0
1375.1,soak,1799,0x02000000,1,1,1,0,0,2075131904,358,0
1375.8,concurrent,1800,0x00000000,0,1,1,1512,1,2076180480,359,0
1376.3,verify-A,1800,0x00000000,0,1,1,0,1,2077229056,360,0
1377.0,soak,1801,0x01C00000,1,1,1,0,0,2078277632,360,0
1377.7,soak,1802,0x03800000,1,1,1,0,0,2079326208,360,0
1378.4,soak,1803,0x01800000,1,1,1,0,0,2080374784,360,0
1379.1,soak,1804,0x03400000,1,1,1,0,0,2081423360,360,0
1379.8,soak,1805,0x01400000,1,1,1,0,0,2082471936,360,0
1380.5,soak,1806,0x03000000,1,1,1,0,0,2083520512,360,0
1381.2,soak,1807,0x01000000,1,1,1,0,0,2084569088,360,0
1382.0,soak,1808,0x02C00000,1,1,1,0,0,2085617664,360,0
1382.7,soak,1809,0x00C00000,1,1,1,0,0,2086666240,360,0
1383.3,concurrent,1810,0x02800000,0,1,1,1518,1,2087714816,361,0
1383.9,verify-A,1810,0x02800000,0,1,1,0,1,2088763392,362,0
1384.6,soak,1811,0x00800000,1,1,1,0,0,2089811968,362,0
1385.3,soak,1812,0x02400000,1,1,1,0,0,2090860544,362,0
1386.0,soak,1813,0x00400000,1,1,1,0,0,2091909120,362,0
1386.7,soak,1814,0x02000000,1,1,1,0,0,2092957696,362,0
1387.4,soak,1815,0x00000000,1,1,1,0,0,2094006272,362,0
1388.2,soak,1816,0x01C00000,1,1,1,0,0,2095054848,362,0
1388.9,soak,1817,0x03800000,1,1,1,0,0,2096103424,362,0
1389.6,soak,1818,0x01800000,1,1,1,0,0,2097152000,362,0
1390.3,soak,1819,0x03400000,1,1,1,0,0,2098200576,362,0
1390.9,concurrent,1820,0x01400000,0,1,1,1497,1,2099249152,363,0
1391.5,verify-A,1820,0x01400000,0,1,1,0,1,2100297728,364,0
1392.2,soak,1821,0x03000000,1,1,1,0,0,2101346304,364,0
1392.9,soak,1822,0x01000000,1,1,1,0,0,2102394880,364,0
1393.6,soak,1823,0x02C00000,1,1,1,0,0,2103443456,364,0
1394.3,soak,1824,0x00C00000,1,1,1,0,0,2104492032,364,0
1395.0,soak,1825,0x02800000,1,1,1,0,0,2105540608,364,0
1395.7,soak,1826,0x00800000,1,1,1,0,0,2106589184,364,0
1396.4,soak,1827,0x02400000,1,1,1,0,0,2107637760,364,0
1397.1,soak,1828,0x00400000,1,1,1,0,0,2108686336,364,0
1397.8,soak,1829,0x02000000,1,1,1,0,0,2109734912,364,0
1398.5,concurrent,1830,0x00000000,0,1,1,1509,1,2110783488,365,0
1399.1,verify-A,1830,0x00000000,0,1,1,0,1,2111832064,366,0
1399.8,soak,1831,0x01C00000,1,1,1,0,0,2112880640,366,0
1400.5,soak,1832,0x03800000,1,1,1,0,0,2113929216,366,0
1401.2,soak,1833,0x01800000,1,1,1,0,0,2114977792,366,0
1401.9,soak,1834,0x03400000,1,1,1,0,0,2116026368,366,0
1402.6,soak,1835,0x01400000,1,1,1,0,0,2117074944,366,0
1403.3,soak,1836,0x03000000,1,1,1,0,0,2118123520,366,0
1404.0,soak,1837,0x01000000,1,1,1,0,0,2119172096,366,0
1404.7,soak,1838,0x02C00000,1,1,1,0,0,2120220672,366,0
1405.4,soak,1839,0x00C00000,1,1,1,0,0,2121269248,366,0
1406.1,concurrent,1840,0x02800000,0,1,1,1511,1,2122317824,367,0
1406.6,verify-A,1840,0x02800000,0,1,1,0,1,2123366400,368,0
1407.3,soak,1841,0x00800000,1,1,1,0,0,2124414976,368,0
1408.0,soak,1842,0x02400000,1,1,1,0,0,2125463552,368,0
1408.7,soak,1843,0x00400000,1,1,1,0,0,2126512128,368,0
1409.4,soak,1844,0x02000000,1,1,1,0,0,2127560704,368,0
1410.1,soak,1845,0x00000000,1,1,1,0,0,2128609280,368,0
1410.8,soak,1846,0x01C00000,1,1,1,0,0,2129657856,368,0
1411.5,soak,1847,0x03800000,1,1,1,0,0,2130706432,368,0
1412.3,soak,1848,0x01800000,1,1,1,0,0,2131755008,368,0
1413.0,soak,1849,0x03400000,1,1,1,0,0,2132803584,368,0
1413.6,concurrent,1850,0x01400000,0,1,1,1494,1,2133852160,369,0
1414.2,verify-A,1850,0x01400000,0,1,1,0,1,2134900736,370,0
1414.9,soak,1851,0x03000000,1,1,1,0,0,2135949312,370,0
1415.6,soak,1852,0x01000000,1,1,1,0,0,2136997888,370,0
1416.3,soak,1853,0x02C00000,1,1,1,0,0,2138046464,370,0
1417.0,soak,1854,0x00C00000,1,1,1,0,0,2139095040,370,0
1417.7,soak,1855,0x02800000,1,1,1,0,0,2140143616,370,0
1418.4,soak,1856,0x00800000,1,1,1,0,0,2141192192,370,0
1419.1,soak,1857,0x02400000,1,1,1,0,0,2142240768,370,0
1419.8,soak,1858,0x00400000,1,1,1,0,0,2143289344,370,0
1420.5,soak,1859,0x02000000,1,1,1,0,0,2144337920,370,0
1421.2,concurrent,1860,0x00000000,0,1,1,1514,1,2145386496,371,0
1421.8,verify-A,1860,0x00000000,0,1,1,0,1,2146435072,372,0
1422.5,soak,1861,0x01C00000,1,1,1,0,0,2147483648,372,0
1423.2,soak,1862,0x03800000,1,1,1,0,0,2148532224,372,0
1423.9,soak,1863,0x01800000,1,1,1,0,0,2149580800,372,0
1424.6,soak,1864,0x03400000,1,1,1,0,0,2150629376,372,0
1425.3,soak,1865,0x01400000,1,1,1,0,0,2151677952,372,0
1426.0,soak,1866,0x03000000,1,1,1,0,0,2152726528,372,0
1426.7,soak,1867,0x01000000,1,1,1,0,0,2153775104,372,0
1427.4,soak,1868,0x02C00000,1,1,1,0,0,2154823680,372,0
1428.1,soak,1869,0x00C00000,1,1,1,0,0,2155872256,372,0
1428.8,concurrent,1870,0x02800000,0,1,1,1510,1,2156920832,373,0
1429.3,verify-A,1870,0x02800000,0,1,1,0,1,2157969408,374,0
1430.0,soak,1871,0x00800000,1,1,1,0,0,2159017984,374,0
1430.7,soak,1872,0x02400000,1,1,1,0,0,2160066560,374,0
1431.5,soak,1873,0x00400000,1,1,1,0,0,2161115136,374,0
1432.2,soak,1874,0x02000000,1,1,1,0,0,2162163712,374,0
1432.9,soak,1875,0x00000000,1,1,1,0,0,2163212288,374,0
1433.6,soak,1876,0x01C00000,1,1,1,0,0,2164260864,374,0
1434.3,soak,1877,0x03800000,1,1,1,0,0,2165309440,374,0
1435.0,soak,1878,0x01800000,1,1,1,0,0,2166358016,374,0
1435.8,soak,1879,0x03400000,1,1,1,0,0,2167406592,374,0
1436.4,concurrent,1880,0x01400000,0,1,1,1495,1,2168455168,375,0
1437.0,verify-A,1880,0x01400000,0,1,1,0,1,2169503744,376,0
1437.7,soak,1881,0x03000000,1,1,1,0,0,2170552320,376,0
1438.4,soak,1882,0x01000000,1,1,1,0,0,2171600896,376,0
1439.1,soak,1883,0x02C00000,1,1,1,0,0,2172649472,376,0
1439.8,soak,1884,0x00C00000,1,1,1,0,0,2173698048,376,0
1440.5,soak,1885,0x02800000,1,1,1,0,0,2174746624,376,0
1441.2,soak,1886,0x00800000,1,1,1,0,0,2175795200,376,0
1441.9,soak,1887,0x02400000,1,1,1,0,0,2176843776,376,0
1442.6,soak,1888,0x00400000,1,1,1,0,0,2177892352,376,0
1443.4,soak,1889,0x02000000,1,1,1,0,0,2178940928,376,0
1444.0,concurrent,1890,0x00000000,0,1,1,1506,1,2179989504,377,0
1444.6,verify-A,1890,0x00000000,0,1,1,0,1,2181038080,378,0
1445.3,soak,1891,0x01C00000,1,1,1,0,0,2182086656,378,0
1446.0,soak,1892,0x03800000,1,1,1,0,0,2183135232,378,0
1446.7,soak,1893,0x01800000,1,1,1,0,0,2184183808,378,0
1447.4,soak,1894,0x03400000,1,1,1,0,0,2185232384,378,0
1448.1,soak,1895,0x01400000,1,1,1,0,0,2186280960,378,0
1448.8,soak,1896,0x03000000,1,1,1,0,0,2187329536,378,0
1449.5,soak,1897,0x01000000,1,1,1,0,0,2188378112,378,0
1450.2,soak,1898,0x02C00000,1,1,1,0,0,2189426688,378,0
1450.9,soak,1899,0x00C00000,1,1,1,0,0,2190475264,378,0
1451.6,concurrent,1900,0x02800000,0,1,1,1510,1,2191523840,379,0
1452.1,verify-A,1900,0x02800000,0,1,1,0,1,2192572416,380,0
1452.8,soak,1901,0x00800000,1,1,1,0,0,2193620992,380,0
1453.5,soak,1902,0x02400000,1,1,1,0,0,2194669568,380,0
1454.3,soak,1903,0x00400000,1,1,1,0,0,2195718144,380,0
1455.0,soak,1904,0x02000000,1,1,1,0,0,2196766720,380,0
1455.7,soak,1905,0x00000000,1,1,1,0,0,2197815296,380,0
1456.4,soak,1906,0x01C00000,1,1,1,0,0,2198863872,380,0
1457.1,soak,1907,0x03800000,1,1,1,0,0,2199912448,380,0
1457.8,soak,1908,0x01800000,1,1,1,0,0,2200961024,380,0
1458.5,soak,1909,0x03400000,1,1,1,0,0,2202009600,380,0
1459.1,concurrent,1910,0x01400000,0,1,1,1495,1,2203058176,381,0
1459.7,verify-A,1910,0x01400000,0,1,1,0,1,2204106752,382,0
1460.4,soak,1911,0x03000000,1,1,1,0,0,2205155328,382,0
1461.1,soak,1912,0x01000000,1,1,1,0,0,2206203904,382,0
1461.8,soak,1913,0x02C00000,1,1,1,0,0,2207252480,382,0
1462.5,soak,1914,0x00C00000,1,1,1,0,0,2208301056,382,0
1463.2,soak,1915,0x02800000,1,1,1,0,0,2209349632,382,0
1463.9,soak,1916,0x00800000,1,1,1,0,0,2210398208,382,0
1464.6,soak,1917,0x02400000,1,1,1,0,0,2211446784,382,0
1465.3,soak,1918,0x00400000,1,1,1,0,0,2212495360,382,0
1466.0,soak,1919,0x02000000,1,1,1,0,0,2213543936,382,0
1466.7,concurrent,1920,0x00000000,0,1,1,1503,1,2214592512,383,0
1467.3,verify-A,1920,0x00000000,0,1,1,0,1,2215641088,384,0
1468.0,soak,1921,0x01C00000,1,1,1,0,0,2216689664,384,0
1468.7,soak,1922,0x03800000,1,1,1,0,0,2217738240,384,0
1469.4,soak,1923,0x01800000,1,1,1,0,0,2218786816,384,0
1470.1,soak,1924,0x03400000,1,1,1,0,0,2219835392,384,0
1470.8,soak,1925,0x01400000,1,1,1,0,0,2220883968,384,0
1471.5,soak,1926,0x03000000,1,1,1,0,0,2221932544,384,0
1472.2,soak,1927,0x01000000,1,1,1,0,0,2222981120,384,0
1472.9,soak,1928,0x02C00000,1,1,1,0,0,2224029696,384,0
1473.6,soak,1929,0x00C00000,1,1,1,0,0,2225078272,384,0
1474.3,concurrent,1930,0x02800000,0,1,1,1505,1,2226126848,385,0
1474.8,verify-A,1930,0x02800000,0,1,1,0,1,2227175424,386,0
1475.5,soak,1931,0x00800000,1,1,1,0,0,2228224000,386,0
1476.3,soak,1932,0x02400000,1,1,1,0,0,2229272576,386,0
1477.0,soak,1933,0x00400000,1,1,1,0,0,2230321152,386,0
1477.7,soak,1934,0x02000000,1,1,1,0,0,2231369728,386,0
1478.4,soak,1935,0x00000000,1,1,1,0,0,2232418304,386,0
1479.1,soak,1936,0x01C00000,1,1,1,0,0,2233466880,386,0
1479.8,soak,1937,0x03800000,1,1,1,0,0,2234515456,386,0
1480.5,soak,1938,0x01800000,1,1,1,0,0,2235564032,386,0
1481.2,soak,1939,0x03400000,1,1,1,0,0,2236612608,386,0
1481.9,concurrent,1940,0x01400000,0,1,1,1513,1,2237661184,387,0
1482.4,verify-A,1940,0x01400000,0,1,1,0,1,2238709760,388,0
1483.1,soak,1941,0x03000000,1,1,1,0,0,2239758336,388,0
1483.8,soak,1942,0x01000000,1,1,1,0,0,2240806912,388,0
1484.5,soak,1943,0x02C00000,1,1,1,0,0,2241855488,388,0
1485.2,soak,1944,0x00C00000,1,1,1,0,0,2242904064,388,0
1486.0,soak,1945,0x02800000,1,1,1,0,0,2243952640,388,0
1486.7,soak,1946,0x00800000,1,1,1,0,0,2245001216,388,0
1487.4,soak,1947,0x02400000,1,1,1,0,0,2246049792,388,0
1488.1,soak,1948,0x00400000,1,1,1,0,0,2247098368,388,0
1488.8,soak,1949,0x02000000,1,1,1,0,0,2248146944,388,0
1489.5,concurrent,1950,0x00000000,0,1,1,1513,1,2249195520,389,0
1490.0,verify-A,1950,0x00000000,0,1,1,0,1,2250244096,390,0
1490.7,soak,1951,0x01C00000,1,1,1,0,0,2251292672,390,0
1491.5,soak,1952,0x03800000,1,1,1,0,0,2252341248,390,0
1492.2,soak,1953,0x01800000,1,1,1,0,0,2253389824,390,0
1492.9,soak,1954,0x03400000,1,1,1,0,0,2254438400,390,0
1493.6,soak,1955,0x01400000,1,1,1,0,0,2255486976,390,0
1494.3,soak,1956,0x03000000,1,1,1,0,0,2256535552,390,0
1495.0,soak,1957,0x01000000,1,1,1,0,0,2257584128,390,0
1495.7,soak,1958,0x02C00000,1,1,1,0,0,2258632704,390,0
1496.4,soak,1959,0x00C00000,1,1,1,0,0,2259681280,390,0
1497.1,concurrent,1960,0x02800000,0,1,1,1503,1,2260729856,391,0
1497.7,verify-A,1960,0x02800000,0,1,1,0,1,2261778432,392,0
1498.4,soak,1961,0x00800000,1,1,1,0,0,2262827008,392,0
1499.1,soak,1962,0x02400000,1,1,1,0,0,2263875584,392,0
1499.8,soak,1963,0x00400000,1,1,1,0,0,2264924160,392,0
1500.5,soak,1964,0x02000000,1,1,1,0,0,2265972736,392,0
1501.3,soak,1965,0x00000000,1,1,1,0,0,2267021312,392,0
1502.0,soak,1966,0x01C00000,1,1,1,0,0,2268069888,392,0
1502.7,soak,1967,0x03800000,1,1,1,0,0,2269118464,392,0
1505.1,eye,1967,0x00000000,1,1,1,0,0,2269118464,392,0
1505.8,soak,1968,0x01800000,1,1,1,0,0,2270167040,392,0
1506.5,soak,1969,0x03400000,1,1,1,0,0,2271215616,392,0
1507.2,concurrent,1970,0x01400000,0,1,1,1501,1,2272264192,393,0
1507.7,verify-A,1970,0x01400000,0,1,1,0,1,2273312768,394,0
1508.4,soak,1971,0x03000000,1,1,1,0,0,2274361344,394,0
1509.1,soak,1972,0x01000000,1,1,1,0,0,2275409920,394,0
1509.9,soak,1973,0x02C00000,1,1,1,0,0,2276458496,394,0
