Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
881,881,0,00000b0,00,2,2,3,0000000000000000,0,0,2,d4d2bb3912787c7c,3,1,8117272e46522980,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
882,882,0,00000b4,00,2,2,3,8110000000000000,0,0,2,598735b29f2df2f7,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
883,883,0,00000b8,00,2,2,3,8117272e4652e184,0,0,2,ce79a62e08d3616b,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
884,884,0,00000bc,00,2,2,3,0f9caa7bc8d9e184,0,0,2,432c28a58586efe0,3,1,8110000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
885,885,0,0000000,00,3,3,3,9c003d855b456cd1,0,0,3,5e701df398dadab6,0,1,8117272e4652e184,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
886,886,0,0000000,00,3,3,3,128bb0d0d5cefb2f,0,0,3,5e701df398dadab6,0,1,0f9caa7bc8d9e184,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
887,887,0,0000000,00,3,3,3,bb3912787c7c767a,0,0,3,5e701df398dadab6,0,1,9c003d855b456cd1,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
888,888,0,0000000,00,3,3,3,35b29f2df2f7d4d2,0,0,3,5e701df398dadab6,0,1,128bb0d0d5cefb2f,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
889,889,0,00000c0,00,2,2,3,a62e08d3616b5987,0,0,2,5e701df398dadab6,3,1,bb3912787c7c767a,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
890,890,0,00000c4,00,2,2,3,28a58586efe0ce79,0,0,2,d3259378158f543d,3,1,35b29f2df2f7d4d2,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
891,891,0,00000c8,00,2,2,3,1df398dadab6432c,0,0,2,44db00e48271c7a1,3,1,a62e08d3616b5987,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
892,892,0,00000cc,00,2,2,3,0000000000000000,0,0,2,c98e8e6f0f24492a,3,1,28a58586efe0ce79,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
893,893,0,00000d0,00,2,2,3,0000000000000000,0,0,2,6b2627ddad8ce098,3,1,1df398dadab6432c,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
894,894,0,00000d4,00,2,2,3,1db0000000000000,0,0,2,e673a95620d96e13,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
895,895,0,00000d8,00,2,2,3,1df398dadab65e70,0,0,2,718d3acab727fd8f,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
896,896,0,00000dc,00,2,2,3,9378158f543d5e70,0,0,2,fcd8b4413a727304,3,1,1db0000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
897,897,0,0000000,00,3,3,3,00e48271c7a1d325,0,0,3,34dc69aff276aeea,0,1,1df398dadab65e70,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
898,898,0,0000000,00,3,3,3,8e6f0f24492a44db,0,0,3,34dc69aff276aeea,0,1,9378158f543d5e70,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
899,899,0,0000000,00,3,3,3,27ddad8ce098c98e,0,0,3,34dc69aff276aeea,0,1,00e48271c7a1d325,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
900,900,0,0000000,00,3,3,3,a95620d96e136b26,0,0,3,34dc69aff276aeea,0,1,8e6f0f24492a44db,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
901,901,0,00000e0,00,2,2,3,3acab727fd8fe673,0,0,2,34dc69aff276aeea,3,1,27ddad8ce098c98e,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
902,902,0,00000e4,00,2,2,3,b4413a727304718d,0,0,2,b989e7247f232061,3,1,a95620d96e136b26,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
903,903,0,00000e8,00,2,2,3,69aff276aeeafcd8,0,0,2,2e7774b8e8ddb3fd,3,1,3acab727fd8fe673,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
904,904,0,00000ec,00,2,2,3,0000000000000008,0,0,2,a322fa3365883d76,3,1,b4413a727304718d,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
905,905,0,00000f0,00,2,2,3,0000000000000000,0,0,2,018a5381c72094c4,3,1,69aff276aeeafcd8,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
906,906,0,00000f4,00,2,2,3,69a0000000000000,0,0,2,8cdfdd0a4a751a4f,3,1,0000000000000008,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
907,907,0,00000f8,00,2,2,3,69aff276aeea34dc,0,0,2,1b214e96dd8b89d3,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
908,908,0,00000fc,00,2,2,3,e7247f23206134dc,0,0,2,9674c01d50de0758,3,1,69a0000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
909,909,0,0000000,00,3,3,3,74b8e8ddb3fdb989,0,0,3,74fa86d9b250419c,0,1,69aff276aeea34dc,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
910,910,0,0000000,00,3,3,3,fa3365883d762e77,0,0,3,74fa86d9b250419c,0,1,e7247f23206134dc,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
911,911,0,0000000,00,3,3,3,5381c72094c4a322,0,0,3,74fa86d9b250419c,0,1,74b8e8ddb3fdb989,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
912,912,0,0000000,00,3,3,3,dd0a4a751a4f018a,0,0,3,74fa86d9b250419c,0,1,fa3365883d762e77,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
913,913,0,0000100,00,2,2,3,4e96dd8b89d38cdf,0,0,2,74fa86d9b250419c,3,1,5381c72094c4a322,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
914,914,0,0000104,00,2,2,3,c01d50de07581b21,0,0,2,f9af08523f05cf17,3,1,dd0a4a751a4f018a,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
915,915,0,0000108,00,2,2,3,86d9b250419c9674,0,0,2,6e519bcea8fb5c8b,3,1,4e96dd8b89d38cdf,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
916,916,0,000010c,00,2,2,3,0000000000000000,0,0,2,e304154525aed200,3,1,c01d50de07581b21,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
917,917,0,0000110,00,2,2,3,0000000000000000,0,0,2,41acbcf787067bb2,3,1,86d9b250419c9674,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
918,918,0,0000114,00,2,2,3,8690000000000000,0,0,2,ccf9327c0a53f539,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
919,919,0,0000118,00,2,2,3,86d9b250419c74fa,0,0,2,5b07a1e09dad66a5,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
920,920,0,000011c,00,2,2,3,08523f05cf1774fa,0,0,2,d6522f6b10f8e82e,3,1,8690000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
921,921,0,0000000,00,3,3,3,9bcea8fb5c8bf9af,0,0,3,1e56f285d8fc35c0,0,1,86d9b250419c74fa,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
922,922,0,0000000,00,3,3,3,154525aed2006e51,0,0,3,1e56f285d8fc35c0,0,1,08523f05cf1774fa,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
923,923,0,0000000,00,3,3,3,bcf787067bb2e304,0,0,3,1e56f285d8fc35c0,0,1,9bcea8fb5c8bf9af,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
924,924,0,0000000,00,3,3,3,327c0a53f53941ac,0,0,3,1e56f285d8fc35c0,0,1,154525aed2006e51,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
925,925,0,0000120,00,2,2,3,a1e09dad66a5ccf9,0,0,2,1e56f285d8fc35c0,3,1,bcf787067bb2e304,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
926,926,0,0000124,00,2,2,3,2f6b10f8e82e5b07,0,0,2,93037c0e55a9bb4b,3,1,327c0a53f53941ac,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
927,927,0,0000128,00,2,2,3,f285d8fc35c0d652,0,0,2,04fdef92c25728d7,3,1,a1e09dad66a5ccf9,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
928,928,0,000012c,00,2,2,3,0000000000000000,0,0,2,89a861194f02a65c,3,1,2f6b10f8e82e5b07,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
929,929,0,0000130,00,2,2,3,0000000000000000,0,0,2,2b00c8abedaa0fee,3,1,f285d8fc35c0d652,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
930,930,0,0000134,00,2,2,3,f280000000000000,0,0,2,a655462060ff8165,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
931,931,0,0000138,00,2,2,3,f285d8fc35c01e56,0,0,2,31abd5bcf70112f9,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
932,932,0,000013c,00,2,2,3,7c0e55a9bb4b1e56,0,0,2,bcfe5b377a549c72,3,1,f280000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
933,933,0,0000000,00,3,3,3,ef92c25728d79303,0,0,3,a1a26e616708a924,0,1,f285d8fc35c01e56,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
934,934,0,0000000,00,3,3,3,61194f02a65c04fd,0,0,3,a1a26e616708a924,0,1,7c0e55a9bb4b1e56,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
935,935,0,0000000,00,3,3,3,c8abedaa0fee89a8,0,0,3,a1a26e616708a924,0,1,ef92c25728d79303,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
936,936,0,0000000,00,3,3,3,462060ff81652b00,0,0,3,a1a26e616708a924,0,1,61194f02a65c04fd,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
937,937,0,0000140,00,2,2,3,d5bcf70112f9a655,0,0,2,a1a26e616708a924,3,1,c8abedaa0fee89a8,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
938,938,0,0000144,00,2,2,3,5b377a549c7231ab,0,0,2,2cf7e0eaea5d27af,3,1,462060ff81652b00,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
939,939,0,0000148,00,2,2,3,6e616708a924bcfe,0,0,2,bb0973767da3b433,3,1,d5bcf70112f9a655,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
940,940,0,000014c,00,2,2,3,0000000000000000,0,0,2,365cfdfdf0f63ab8,3,1,5b377a549c7231ab,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
941,941,0,0000150,00,2,2,3,0000000000000000,0,0,2,94f4544f525e930a,3,1,6e616708a924bcfe,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
942,942,0,0000154,00,2,2,3,6e20000000000000,0,0,2,19a1dac4df0b1d81,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
943,943,0,0000158,00,2,2,3,6e616708a924a1a2,0,0,2,8e5f495848f58e1d,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
944,944,0,000015c,00,2,2,3,e0eaea5d27afa1a2,0,0,2,030ac7d3c5a00096,3,1,6e20000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
945,945,0,0000000,00,3,3,3,73767da3b4332cf7,0,0,3,cb0e1a3d0da4dd78,0,1,6e616708a924a1a2,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
946,946,0,0000000,00,3,3,3,fdfdf0f63ab8bb09,0,0,3,cb0e1a3d0da4dd78,0,1,e0eaea5d27afa1a2,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
947,947,0,0000000,00,3,3,3,544f525e930a365c,0,0,3,cb0e1a3d0da4dd78,0,1,73767da3b4332cf7,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
948,948,0,0000000,00,3,3,3,dac4df0b1d8194f4,0,0,3,cb0e1a3d0da4dd78,0,1,fdfdf0f63ab8bb09,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
949,949,0,0000160,00,2,2,3,495848f58e1d19a1,0,0,2,cb0e1a3d0da4dd78,3,1,544f525e930a365c,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
950,950,0,0000164,00,2,2,3,c7d3c5a000968e5f,0,0,2,465b94b680f153f3,3,1,dac4df0b1d8194f4,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
951,951,0,0000168,00,2,2,3,1a3d0da4dd78030a,0,0,2,d1a5072a170fc06f,3,1,495848f58e1d19a1,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
952,952,0,000016c,00,2,2,3,0000000000000008,0,0,2,5cf089a19a5a4ee4,3,1,c7d3c5a000968e5f,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
953,953,0,0000170,00,2,2,3,0000000000000000,0,0,2,fe58201338f2e756,3,1,1a3d0da4dd78030a,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
954,954,0,0000174,00,2,2,3,1a30000000000000,0,0,2,730dae98b5a769dd,3,1,0000000000000008,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
955,955,0,0000178,00,2,2,3,1a3d0da4dd78cb0e,0,0,2,e4f33d042259fa41,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
956,956,0,000017c,00,2,2,3,94b680f153f3cb0e,0,0,2,69a6b38faf0c74ca,3,1,1a30000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
957,957,0,0000000,00,3,3,3,072a170fc06f465b,0,0,3,de4b57a818e190ed,0,1,1a3d0da4dd78cb0e,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
958,958,0,0000000,00,3,3,3,89a19a5a4ee4d1a5,0,0,3,de4b57a818e190ed,0,1,94b680f153f3cb0e,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
959,959,0,0000000,00,3,3,3,201338f2e7565cf0,0,0,3,de4b57a818e190ed,0,1,072a170fc06f465b,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
960,960,0,0000000,00,3,3,3,ae98b5a769ddfe58,0,0,3,de4b57a818e190ed,0,1,89a19a5a4ee4d1a5,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
961,961,0,0000180,00,2,2,3,3d042259fa41730d,0,0,2,de4b57a818e190ed,3,1,201338f2e7565cf0,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
962,962,0,0000184,00,2,2,3,b38faf0c74cae4f3,0,0,2,531ed92395b41e66,3,1,ae98b5a769ddfe58,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
963,963,0,0000188,00,2,2,3,57a818e190ed69a6,0,0,2,c4e04abf024a8dfa,3,1,3d042259fa41730d,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
964,964,0,000018c,00,2,2,3,0000000000000008,0,0,2,49b5c4348f1f0371,3,1,b38faf0c74cae4f3,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
965,965,0,0000190,00,2,2,3,0000000000000000,0,0,2,eb1d6d862db7aac3,3,1,57a818e190ed69a6,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
966,966,0,0000194,00,2,2,3,57a0000000000000,0,0,2,6648e30da0e22448,3,1,0000000000000008,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
967,967,0,0000198,00,2,2,3,57a818e190edde4b,0,0,2,f1b67091371cb7d4,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
968,968,0,000019c,00,2,2,3,d92395b41e66de4b,0,0,2,7ce3fe1aba49395f,3,1,57a0000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
969,969,0,0000000,00,3,3,3,4abf024a8dfa531e,0,0,3,b4e723f4724de4b1,0,1,57a818e190edde4b,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
970,970,0,0000000,00,3,3,3,c4348f1f0371c4e0,0,0,3,b4e723f4724de4b1,0,1,d92395b41e66de4b,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
971,971,0,0000000,00,3,3,3,6d862db7aac349b5,0,0,3,b4e723f4724de4b1,0,1,4abf024a8dfa531e,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
972,972,0,0000000,00,3,3,3,e30da0e22448eb1d,0,0,3,b4e723f4724de4b1,0,1,c4348f1f0371c4e0,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
973,973,0,00001a0,00,2,2,3,7091371cb7d46648,0,0,2,b4e723f4724de4b1,3,1,6d862db7aac349b5,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
974,974,0,00001a4,00,2,2,3,fe1aba49395ff1b6,0,0,2,39b2ad7fff186a3a,3,1,e30da0e22448eb1d,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
975,975,0,00001a8,00,2,2,3,23f4724de4b17ce3,0,0,2,ae4c3ee368e6f9a6,3,1,7091371cb7d46648,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
976,976,0,00001ac,00,2,2,3,0000000000000000,0,0,2,2319b068e5b3772d,3,1,fe1aba49395ff1b6,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
977,977,0,00001b0,00,2,2,3,0000000000000000,0,0,2,81b119da471bde9f,3,1,23f4724de4b17ce3,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
978,978,0,00001b4,00,2,2,3,23b0000000000000,0,0,2,0ce49751ca4e5014,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
979,979,0,00001b8,00,2,2,3,23f4724de4b1b4e7,0,0,2,9b1a04cd5db0c388,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
980,980,0,00001bc,00,2,2,3,ad7fff186a3ab4e7,0,0,2,164f8a46d0e54d03,3,1,23b0000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
981,981,0,0000000,00,3,3,3,3ee368e6f9a639b2,0,0,3,0b13bf10cdb97855,0,1,23f4724de4b1b4e7,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
982,982,0,0000000,00,3,3,3,b068e5b3772dae4c,0,0,3,0b13bf10cdb97855,0,1,ad7fff186a3ab4e7,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
983,983,0,0000000,00,3,3,3,19da471bde9f2319,0,0,3,0b13bf10cdb97855,0,1,3ee368e6f9a639b2,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
984,984,0,0000000,00,3,3,3,9751ca4e501481b1,0,0,3,0b13bf10cdb97855,0,1,b068e5b3772dae4c,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
985,985,0,00001c0,00,2,2,3,04cd5db0c3880ce4,0,0,2,0b13bf10cdb97855,3,1,19da471bde9f2319,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
986,986,0,00001c4,00,2,2,3,8a46d0e54d039b1a,0,0,2,8646319b40ecf6de,3,1,9751ca4e501481b1,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
987,987,0,00001c8,00,2,2,3,bf10cdb97855164f,0,0,2,11b8a207d7126542,3,1,04cd5db0c3880ce4,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
988,988,0,00001cc,00,2,2,3,0000000000000000,0,0,2,9ced2c8c5a47ebc9,3,1,8a46d0e54d039b1a,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
989,989,0,00001d0,00,2,2,3,0000000000000000,0,0,2,3e45853ef8ef427b,3,1,bf10cdb97855164f,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
990,990,0,00001d4,00,2,2,3,bf10000000000000,0,0,2,b3100bb575baccf0,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
991,991,0,00001d8,00,2,2,3,bf10cdb978550b13,0,0,2,24ee9829e2445f6c,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
992,992,0,00001dc,00,2,2,3,319b40ecf6de0b13,0,0,2,a9bb16a26f11d1e7,3,1,bf10000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
993,993,0,0000000,00,3,3,3,a207d71265428646,0,0,3,61bfcb4ca7150c09,0,1,bf10cdb978550b13,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
994,994,0,0000000,00,3,3,3,2c8c5a47ebc911b8,0,0,3,61bfcb4ca7150c09,0,1,319b40ecf6de0b13,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
995,995,0,0000000,00,3,3,3,853ef8ef427b9ced,0,0,3,61bfcb4ca7150c09,0,1,a207d71265428646,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
996,996,0,0000000,00,3,3,3,0bb575baccf03e45,0,0,3,61bfcb4ca7150c09,0,1,2c8c5a47ebc911b8,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
997,997,0,00001e0,00,2,2,3,9829e2445f6cb310,0,0,2,61bfcb4ca7150c09,3,1,853ef8ef427b9ced,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
998,998,0,00001e4,00,2,2,3,16a26f11d1e724ee,0,0,2,ecea45c72a408282,3,1,0bb575baccf03e45,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
999,999,0,00001e8,00,2,2,3,cb4ca7150c09a9bb,0,0,2,7b14d65bbdbe111e,3,1,9829e2445f6cb310,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1000,1000,0,00001ec,00,2,2,3,0000000000000000,0,0,2,f64158d030eb9f95,3,1,16a26f11d1e724ee,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1001,1001,0,00001f0,00,2,2,3,0000000000000000,0,0,2,54e9f16292433627,3,1,cb4ca7150c09a9bb,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1002,1002,0,00001f4,00,2,2,3,cb00000000000000,0,0,2,d9bc7fe91f16b8ac,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1003,1003,0,00001f8,00,2,2,3,cb4ca7150c0961bf,0,0,2,4e42ec7588e82b30,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1004,1004,0,00001fc,00,2,2,3,45c72a40828261bf,0,0,2,c31762fe05bda5bb,3,1,cb00000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1005,1005,0,0000000,00,3,3,3,d65bbdbe111eecea,0,0,3,8b5e61fc4df4a6b9,0,1,cb4ca7150c0961bf,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1006,1006,0,0000000,00,3,3,3,58d030eb9f957b14,0,0,3,8b5e61fc4df4a6b9,0,1,45c72a40828261bf,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1007,1007,0,0000000,00,3,3,3,f16292433627f641,0,0,3,8b5e61fc4df4a6b9,0,1,d65bbdbe111eecea,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1008,1008,0,0000000,00,3,3,3,7fe91f16b8ac54e9,0,0,3,8b5e61fc4df4a6b9,0,1,58d030eb9f957b14,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1009,1009,0,0000200,00,2,2,3,ec7588e82b30d9bc,0,0,2,8b5e61fc4df4a6b9,3,1,f16292433627f641,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1010,1010,0,0000204,00,2,2,3,62fe05bda5bb4e42,0,0,2,060bef77c0a12832,3,1,7fe91f16b8ac54e9,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1011,1011,0,0000208,00,2,2,3,61fc4df4a6b9c317,0,0,2,91f57ceb575fbbae,3,1,ec7588e82b30d9bc,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1012,1012,0,000020c,00,2,2,3,0000000000000000,0,0,2,1ca0f260da0a3525,3,1,62fe05bda5bb4e42,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1013,1013,0,0000210,00,2,2,3,0000000000000000,0,0,2,be085bd278a29c97,3,1,61fc4df4a6b9c317,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1014,1014,0,0000214,00,2,2,3,61b0000000000000,0,0,2,335dd559f5f7121c,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1015,1015,0,0000218,00,2,2,3,61fc4df4a6b98b5e,0,0,2,a4a346c562098180,3,1,0000000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1016,1016,0,000021c,00,2,2,3,ef77c0a128328b5e,0,0,2,29f6c84eef5c0f0b,3,1,61b0000000000000,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1017,1017,0,0000000,00,3,3,3,7ceb575fbbae060b,0,0,3,e1f215a02758d2e5,0,1,61fc4df4a6b98b5e,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1018,1018,0,0000000,00,3,3,3,f260da0a352591f5,0,0,3,e1f215a02758d2e5,0,1,ef77c0a128328b5e,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1019,1019,0,0000000,00,3,3,3,5bd278a29c971ca0,0,0,3,e1f215a02758d2e5,0,1,7ceb575fbbae060b,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1020,1020,0,0000000,00,3,3,3,d559f5f7121cbe08,0,0,3,e1f215a02758d2e5,0,1,f260da0a352591f5,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1021,1021,0,0000220,00,2,2,3,46c562098180335d,0,0,2,e1f215a02758d2e5,3,1,5bd278a29c971ca0,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1022,1022,0,0000224,00,2,2,3,c84eef5c0f0ba4a3,0,0,2,6ca79b2baa0d5c6e,3,1,d559f5f7121cbe08,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1023,1023,0,0000228,00,2,2,3,15a02758d2e529f6,0,0,2,fb5908b73df3cff2,3,1,46c562098180335d,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1024,1024,0,000022c,00,2,2,3,0000000000000000,0,0,2,760c863cb0a64179,3,1,c84eef5c0f0ba4a3,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
1025,1025,0,0000230,00,2,2,3,0000000000000000,0,0,2,d4a42f8e120ee8cb,3,1,15a02758d2e529f6,b4b4fdd3721e3a96,b4b4fdd3721e3a96,0,0
