Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2449,2449,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2450,2450,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2451,2451,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2452,2452,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2453,2453,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2454,2454,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2455,2455,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2456,2456,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2457,2457,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2458,2458,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2459,2459,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2460,2460,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2461,2461,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2462,2462,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2463,2463,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2464,2464,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2465,2465,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2466,2466,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2467,2467,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2468,2468,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2469,2469,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2470,2470,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2471,2471,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2472,2472,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2473,2473,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2474,2474,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2475,2475,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2476,2476,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2477,2477,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2478,2478,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2479,2479,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2480,2480,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2481,2481,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2482,2482,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2483,2483,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2484,2484,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2485,2485,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2486,2486,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2487,2487,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2488,2488,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2489,2489,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2490,2490,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2491,2491,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2492,2492,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2493,2493,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2494,2494,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2495,2495,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2496,2496,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2497,2497,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2498,2498,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2499,2499,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2500,2500,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2501,2501,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2502,2502,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2503,2503,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2504,2504,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2505,2505,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2506,2506,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2507,2507,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2508,2508,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2509,2509,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2510,2510,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2511,2511,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2512,2512,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2513,2513,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2514,2514,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2515,2515,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2516,2516,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2517,2517,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2518,2518,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2519,2519,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2520,2520,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2521,2521,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2522,2522,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2523,2523,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2524,2524,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2525,2525,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2526,2526,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2527,2527,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2528,2528,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2529,2529,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2530,2530,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2531,2531,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2532,2532,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2533,2533,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2534,2534,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2535,2535,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2536,2536,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2537,2537,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2538,2538,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2539,2539,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2540,2540,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2541,2541,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2542,2542,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2543,2543,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2544,2544,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2545,2545,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2546,2546,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2547,2547,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2548,2548,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2549,2549,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2550,2550,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2551,2551,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2552,2552,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2553,2553,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2554,2554,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2555,2555,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2556,2556,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2557,2557,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2558,2558,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2559,2559,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2560,2560,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2561,2561,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2562,2562,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2563,2563,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2564,2564,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2565,2565,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2566,2566,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2567,2567,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2568,2568,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2569,2569,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2570,2570,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2571,2571,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2572,2572,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2573,2573,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2574,2574,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2575,2575,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2576,2576,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2577,2577,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2578,2578,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2579,2579,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2580,2580,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2581,2581,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2582,2582,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2583,2583,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2584,2584,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2585,2585,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2586,2586,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2587,2587,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2588,2588,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2589,2589,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2590,2590,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2591,2591,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2592,2592,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2593,2593,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2594,2594,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2595,2595,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2596,2596,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2597,2597,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2598,2598,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2599,2599,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2600,2600,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2601,2601,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2602,2602,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2603,2603,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2604,2604,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2605,2605,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2606,2606,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2607,2607,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2608,2608,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2609,2609,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2610,2610,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2611,2611,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2612,2612,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2613,2613,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2614,2614,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2615,2615,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2616,2616,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2617,2617,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2618,2618,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2619,2619,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2620,2620,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2621,2621,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2622,2622,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2623,2623,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2624,2624,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2625,2625,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2626,2626,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2627,2627,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2628,2628,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2629,2629,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2630,2630,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2631,2631,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2632,2632,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2633,2633,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2634,2634,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2635,2635,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2636,2636,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2637,2637,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2638,2638,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2639,2639,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2640,2640,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2641,2641,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2642,2642,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2643,2643,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2644,2644,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2645,2645,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2646,2646,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2647,2647,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2648,2648,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2649,2649,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2650,2650,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2651,2651,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2652,2652,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2653,2653,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2654,2654,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2655,2655,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2656,2656,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2657,2657,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2658,2658,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2659,2659,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2660,2660,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2661,2661,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2662,2662,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2663,2663,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2664,2664,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2665,2665,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2666,2666,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2667,2667,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2668,2668,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2669,2669,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2670,2670,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2671,2671,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2672,2672,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2673,2673,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2674,2674,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2675,2675,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2676,2676,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2677,2677,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2678,2678,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2679,2679,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2680,2680,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2681,2681,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2682,2682,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2683,2683,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2684,2684,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2685,2685,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2686,2686,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2687,2687,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2688,2688,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2689,2689,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2690,2690,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2691,2691,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2692,2692,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2693,2693,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2694,2694,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
2695,2695,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
