Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_op[3:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_rdy,u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_v,u_harness/u_dut/u_ctrl/u_core/u_core/u_dfi/u_rd/r_outstanding[4:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1137,1137,0,0000000,00,3,3,3,3978a5a0397ca5a0,0,0,3,a5a03ae8a5a03aec,0,1,0000000000000000,4,1,1,00
1138,1138,0,0000000,00,3,3,3,3970a5a03974a5a0,0,0,3,a5a03968a5a0396c,0,1,0000000000000000,4,1,1,00
1139,1139,0,0000000,00,3,3,3,3ae8a5a03aeca5a0,0,0,3,a5a03968a5a0396c,0,1,0000000000000000,4,1,1,00
1140,1140,0,0000000,00,3,3,3,00000000000000e8,0,0,3,a5a03968a5a0396c,0,1,3900000000000000,4,1,0,00
1141,1141,0,0000064,06,2,2,3,0000000000000000,0,0,2,a5a03968a5a0396c,3,1,3950a5a03954a5a0,4,1,0,00
1142,1142,0,0000064,07,2,2,3,0000000000000000,0,0,2,a5a03960a5a03964,3,1,3948a5a0394ca5a0,4,1,0,00
1143,1143,0,0000068,00,2,2,3,0000000000000000,0,0,2,a5a03998a5a0399c,3,1,3940a5a03944a5a0,4,1,0,00
1144,1144,0,0000068,01,2,2,3,0000000000000000,0,0,2,a5a03990a5a03994,3,1,3978a5a0397ca5a0,4,1,0,00
1145,1145,0,0000068,02,2,2,3,0000000000000000,0,0,2,a5a03988a5a0398c,3,1,3970a5a03974a5a0,4,1,0,00
1146,1146,0,0000000,00,3,3,3,3900000000000000,0,0,3,a5a03900a5a03904,0,1,3ae8a5a03aeca5a0,4,1,0,00
1147,1147,0,0000000,00,3,3,3,3968a5a0396ca5a0,0,0,3,a5a03900a5a03904,0,1,00000000000000e8,4,1,0,00
1148,1148,0,0000000,00,3,3,3,3960a5a03964a5a0,0,0,3,a5a03900a5a03904,0,1,0000000000000000,4,1,1,00
1149,1149,0,0000000,00,3,3,3,3998a5a0399ca5a0,0,0,3,a5a03900a5a03904,0,1,0000000000000000,4,1,1,00
1150,1150,0,0000000,00,3,3,3,3990a5a03994a5a0,0,0,3,a5a03900a5a03904,0,1,0000000000000000,4,1,1,00
1151,1151,0,0000000,00,3,3,3,3988a5a0398ca5a0,0,0,3,a5a03980a5a03984,0,1,0000000000000000,4,1,1,00
1152,1152,0,0000000,00,3,3,3,3900a5a03904a5a0,0,0,3,a5a03980a5a03984,0,1,0000000000000000,4,1,1,00
1153,1153,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a03980a5a03984,0,1,3900000000000000,4,1,0,00
1154,1154,0,0000068,03,2,2,3,0000000000000000,0,0,2,a5a03980a5a03984,3,1,3968a5a0396ca5a0,4,1,0,00
1155,1155,0,0000068,04,2,2,3,0000000000000000,0,0,2,a5a039b8a5a039bc,3,1,3960a5a03964a5a0,4,1,0,00
1156,1156,0,0000068,05,2,2,3,0000000000000000,0,0,2,a5a039b0a5a039b4,3,1,3998a5a0399ca5a0,4,1,0,00
1157,1157,0,0000068,06,2,2,3,0000000000000000,0,0,2,a5a039a8a5a039ac,3,1,3990a5a03994a5a0,4,1,0,00
1158,1158,0,0000068,07,2,2,3,0000000000000000,0,0,2,a5a039a0a5a039a4,3,1,3988a5a0398ca5a0,4,1,0,00
1159,1159,0,0000000,00,3,3,3,3900000000000000,0,0,3,a5a03958a5a0395c,0,1,3900a5a03904a5a0,4,1,0,00
1160,1160,0,0000000,00,3,3,3,3980a5a03984a5a0,0,0,3,a5a03958a5a0395c,0,1,0000000000000000,4,1,0,00
1161,1161,0,0000000,00,3,3,3,39b8a5a039bca5a0,0,0,3,a5a03958a5a0395c,0,1,0000000000000000,4,1,1,00
1162,1162,0,0000000,00,3,3,3,39b0a5a039b4a5a0,0,0,3,a5a03958a5a0395c,0,1,0000000000000000,4,1,1,00
1163,1163,0,0000000,00,3,3,3,39a8a5a039aca5a0,0,0,3,a5a03958a5a0395c,0,1,0000000000000000,4,1,1,00
1164,1164,0,0000000,00,3,3,3,39a0a5a039a4a5a0,0,0,3,a5a039d8a5a039dc,0,1,0000000000000000,4,1,1,00
1165,1165,0,0000000,00,3,3,3,3958a5a0395ca5a0,0,0,3,a5a039d8a5a039dc,0,1,0000000000000000,4,1,1,00
1166,1166,0,0000000,00,3,3,3,0000000000000058,0,0,3,a5a039d8a5a039dc,0,1,3900000000000000,4,1,0,00
1167,1167,0,000006c,00,2,2,3,0000000000000000,0,0,2,a5a039d8a5a039dc,3,1,3980a5a03984a5a0,4,1,0,00
1168,1168,0,000006c,01,2,2,3,0000000000000000,0,0,2,a5a039d0a5a039d4,3,1,39b8a5a039bca5a0,4,1,0,00
1169,1169,0,000006c,02,2,2,3,0000000000000000,0,0,2,a5a039c8a5a039cc,3,1,39b0a5a039b4a5a0,4,1,0,00
1170,1170,0,000006c,03,2,2,3,0000000000000000,0,0,2,a5a039c0a5a039c4,3,1,39a8a5a039aca5a0,4,1,0,00
1171,1171,0,000006c,04,2,2,3,0000000000000000,0,0,2,a5a039f8a5a039fc,3,1,39a0a5a039a4a5a0,4,1,0,00
1172,1172,0,0000000,00,3,3,3,3900000000000000,0,0,3,a5a03970a5a03974,0,1,3958a5a0395ca5a0,4,1,0,00
1173,1173,0,0000000,00,3,3,3,39d8a5a039dca5a0,0,0,3,a5a03970a5a03974,0,1,0000000000000058,4,1,0,00
1174,1174,0,0000000,00,3,3,3,39d0a5a039d4a5a0,0,0,3,a5a03970a5a03974,0,1,0000000000000000,4,1,1,00
1175,1175,0,0000000,00,3,3,3,39c8a5a039cca5a0,0,0,3,a5a03970a5a03974,0,1,0000000000000000,4,1,1,00
1176,1176,0,0000000,00,3,3,3,39c0a5a039c4a5a0,0,0,3,a5a03970a5a03974,0,1,0000000000000000,4,1,1,00
1177,1177,0,0000000,00,3,3,3,39f8a5a039fca5a0,0,0,3,a5a039f0a5a039f4,0,1,0000000000000000,4,1,1,00
1178,1178,0,0000000,00,3,3,3,3970a5a03974a5a0,0,0,3,a5a039f0a5a039f4,0,1,0000000000000000,4,1,1,00
1179,1179,0,0000000,00,3,3,3,0000000000000070,0,0,3,a5a039f0a5a039f4,0,1,3900000000000000,4,1,0,00
1180,1180,0,000006c,05,2,2,3,0000000000000000,0,0,2,a5a039f0a5a039f4,3,1,39d8a5a039dca5a0,4,1,0,00
1181,1181,0,000006c,06,2,2,3,0000000000000000,0,0,2,a5a039e8a5a039ec,3,1,39d0a5a039d4a5a0,4,1,0,00
1182,1182,0,000006c,07,2,2,3,0000000000000000,0,0,2,a5a039e0a5a039e4,3,1,39c8a5a039cca5a0,4,1,0,00
1183,1183,0,0000070,00,2,2,3,0000000000000000,0,0,2,a5a03818a5a0381c,3,1,39c0a5a039c4a5a0,4,1,0,00
1184,1184,0,0000070,01,2,2,3,0000000000000000,0,0,2,a5a03810a5a03814,3,1,39f8a5a039fca5a0,4,1,0,00
1185,1185,0,0000000,00,3,3,3,3800000000000000,0,0,3,a5a03988a5a0398c,0,1,3970a5a03974a5a0,4,1,0,00
1186,1186,0,0000000,00,3,3,3,39f0a5a039f4a5a0,0,0,3,a5a03988a5a0398c,0,1,0000000000000070,4,1,0,00
1187,1187,0,0000000,00,3,3,3,39e8a5a039eca5a0,0,0,3,a5a03988a5a0398c,0,1,0000000000000000,4,1,1,00
1188,1188,0,0000000,00,3,3,3,39e0a5a039e4a5a0,0,0,3,a5a03988a5a0398c,0,1,0000000000000000,4,1,1,00
1189,1189,0,0000000,00,3,3,3,3818a5a0381ca5a0,0,0,3,a5a03988a5a0398c,0,1,0000000000000000,4,1,1,00
1190,1190,0,0000000,00,3,3,3,3810a5a03814a5a0,0,0,3,a5a03808a5a0380c,0,1,0000000000000000,4,1,1,00
1191,1191,0,0000000,00,3,3,3,3988a5a0398ca5a0,0,0,3,a5a03808a5a0380c,0,1,0000000000000000,4,1,1,00
1192,1192,0,0000000,00,3,3,3,0000000000000008,0,0,3,a5a03808a5a0380c,0,1,3800000000000000,4,1,0,00
1193,1193,0,0000070,02,2,2,3,0000000000000000,0,0,2,a5a03808a5a0380c,3,1,39f0a5a039f4a5a0,4,1,0,00
1194,1194,0,0000070,03,2,2,3,0000000000000000,0,0,2,a5a03800a5a03804,3,1,39e8a5a039eca5a0,4,1,0,00
1195,1195,0,0000070,04,2,2,3,0000000000000000,0,0,2,a5a03838a5a0383c,3,1,39e0a5a039e4a5a0,4,1,0,00
1196,1196,0,0000070,05,2,2,3,0000000000000000,0,0,2,a5a03830a5a03834,3,1,3818a5a0381ca5a0,4,1,0,00
1197,1197,0,0000070,06,2,2,3,0000000000000000,0,0,2,a5a03828a5a0382c,3,1,3810a5a03814a5a0,4,1,0,00
1198,1198,0,0000000,00,3,3,3,3800000000000000,0,0,3,a5a039a0a5a039a4,0,1,3988a5a0398ca5a0,4,1,0,00
1199,1199,0,0000000,00,3,3,3,3808a5a0380ca5a0,0,0,3,a5a039a0a5a039a4,0,1,0000000000000008,4,1,0,00
1200,1200,0,0000000,00,3,3,3,3800a5a03804a5a0,0,0,3,a5a039a0a5a039a4,0,1,0000000000000000,4,1,1,00
1201,1201,0,0000000,00,3,3,3,3838a5a0383ca5a0,0,0,3,a5a039a0a5a039a4,0,1,0000000000000000,4,1,1,00
1202,1202,0,0000000,00,3,3,3,3830a5a03834a5a0,0,0,3,a5a039a0a5a039a4,0,1,0000000000000000,4,1,1,00
1203,1203,0,0000000,00,3,3,3,3828a5a0382ca5a0,0,0,3,a5a03820a5a03824,0,1,0000000000000000,4,1,1,00
1204,1204,0,0000000,00,3,3,3,39a0a5a039a4a5a0,0,0,3,a5a03820a5a03824,0,1,0000000000000000,4,1,1,00
1205,1205,0,0000000,00,3,3,3,0000000000000020,0,0,3,a5a03820a5a03824,0,1,3800000000000000,4,1,0,00
1206,1206,0,0000070,07,2,2,3,0000000000000000,0,0,2,a5a03820a5a03824,3,1,3808a5a0380ca5a0,4,1,0,00
1207,1207,0,0000074,00,2,2,3,0000000000000000,0,0,2,a5a03858a5a0385c,3,1,3800a5a03804a5a0,4,1,0,00
1208,1208,0,0000074,01,2,2,3,0000000000000000,0,0,2,a5a03850a5a03854,3,1,3838a5a0383ca5a0,4,1,0,00
1209,1209,0,0000074,02,2,2,3,0000000000000000,0,0,2,a5a03848a5a0384c,3,1,3830a5a03834a5a0,4,1,0,00
1210,1210,0,0000074,03,2,2,3,0000000000000000,0,0,2,a5a03840a5a03844,3,1,3828a5a0382ca5a0,4,1,0,00
1211,1211,0,0000000,00,3,3,3,3800000000000000,0,0,3,a5a039f8a5a039fc,0,1,39a0a5a039a4a5a0,4,1,0,00
1212,1212,0,0000000,00,3,3,3,3820a5a03824a5a0,0,0,3,a5a039f8a5a039fc,0,1,0000000000000020,4,1,0,00
1213,1213,0,0000000,00,3,3,3,3858a5a0385ca5a0,0,0,3,a5a039f8a5a039fc,0,1,0000000000000000,4,1,1,00
1214,1214,0,0000000,00,3,3,3,3850a5a03854a5a0,0,0,3,a5a039f8a5a039fc,0,1,0000000000000000,4,1,1,00
1215,1215,0,0000000,00,3,3,3,3848a5a0384ca5a0,0,0,3,a5a039f8a5a039fc,0,1,0000000000000000,4,1,1,00
1216,1216,0,0000000,00,3,3,3,3840a5a03844a5a0,0,0,3,a5a03878a5a0387c,0,1,0000000000000000,4,1,1,00
1217,1217,0,0000000,00,3,3,3,39f8a5a039fca5a0,0,0,3,a5a03878a5a0387c,0,1,0000000000000000,4,1,1,00
1218,1218,0,0000000,00,3,3,3,00000000000000f8,0,0,3,a5a03878a5a0387c,0,1,3800000000000000,4,1,0,00
1219,1219,0,0000074,04,2,2,3,0000000000000000,0,0,2,a5a03878a5a0387c,3,1,3820a5a03824a5a0,4,1,0,00
1220,1220,0,0000074,05,2,2,3,0000000000000000,0,0,2,a5a03870a5a03874,3,1,3858a5a0385ca5a0,4,1,0,00
1221,1221,0,0000074,06,2,2,3,0000000000000000,0,0,2,a5a03868a5a0386c,3,1,3850a5a03854a5a0,4,1,0,00
1222,1222,0,0000074,07,2,2,3,0000000000000000,0,0,2,a5a03860a5a03864,3,1,3848a5a0384ca5a0,4,1,0,00
1223,1223,0,0000078,00,2,2,3,0000000000000000,0,0,2,a5a03898a5a0389c,3,1,3840a5a03844a5a0,4,1,0,00
1224,1224,0,0000000,00,3,3,3,3800000000000000,0,0,3,a5a03810a5a03814,0,1,39f8a5a039fca5a0,4,1,0,00
1225,1225,0,0000000,00,3,3,3,3878a5a0387ca5a0,0,0,3,a5a03810a5a03814,0,1,00000000000000f8,4,1,0,00
1226,1226,0,0000000,00,3,3,3,3870a5a03874a5a0,0,0,3,a5a03810a5a03814,0,1,0000000000000000,4,1,1,00
1227,1227,0,0000000,00,3,3,3,3868a5a0386ca5a0,0,0,3,a5a03810a5a03814,0,1,0000000000000000,4,1,1,00
1228,1228,0,0000000,00,3,3,3,3860a5a03864a5a0,0,0,3,a5a03810a5a03814,0,1,0000000000000000,4,1,1,00
1229,1229,0,0000000,00,3,3,3,3898a5a0389ca5a0,0,0,3,a5a03890a5a03894,0,1,0000000000000000,4,1,1,00
1230,1230,0,0000000,00,3,3,3,3810a5a03814a5a0,0,0,3,a5a03890a5a03894,0,1,0000000000000000,4,1,1,00
1231,1231,0,0000000,00,3,3,3,0000000000000010,0,0,3,a5a03890a5a03894,0,1,3800000000000000,4,1,0,00
1232,1232,0,0000078,01,2,2,3,0000000000000000,0,0,2,a5a03890a5a03894,3,1,3878a5a0387ca5a0,4,1,0,00
1233,1233,0,0000078,02,2,2,3,0000000000000000,0,0,2,a5a03888a5a0388c,3,1,3870a5a03874a5a0,4,1,0,00
1234,1234,0,0000078,03,2,2,3,0000000000000000,0,0,2,a5a03880a5a03884,3,1,3868a5a0386ca5a0,4,1,0,00
1235,1235,0,0000078,04,2,2,3,0000000000000000,0,0,2,a5a038b8a5a038bc,3,1,3860a5a03864a5a0,4,1,0,00
1236,1236,0,0000078,05,2,2,3,0000000000000000,0,0,2,a5a038b0a5a038b4,3,1,3898a5a0389ca5a0,4,1,0,00
1237,1237,0,0000000,00,3,3,3,3800000000000000,0,0,3,a5a03828a5a0382c,0,1,3810a5a03814a5a0,4,1,0,00
1238,1238,0,0000000,00,3,3,3,3890a5a03894a5a0,0,0,3,a5a03828a5a0382c,0,1,0000000000000010,4,1,0,00
1239,1239,0,0000000,00,3,3,3,3888a5a0388ca5a0,0,0,3,a5a03828a5a0382c,0,1,0000000000000000,4,1,1,00
1240,1240,0,0000000,00,3,3,3,3880a5a03884a5a0,0,0,3,a5a03828a5a0382c,0,1,0000000000000000,4,1,1,00
1241,1241,0,0000000,00,3,3,3,38b8a5a038bca5a0,0,0,3,a5a03828a5a0382c,0,1,0000000000000000,4,1,1,00
1242,1242,0,0000000,00,3,3,3,38b0a5a038b4a5a0,0,0,3,a5a038a8a5a038ac,0,1,0000000000000000,4,1,1,00
1243,1243,0,0000000,00,3,3,3,3828a5a0382ca5a0,0,0,3,a5a038a8a5a038ac,0,1,0000000000000000,4,1,1,00
1244,1244,0,0000000,00,3,3,3,0000000000000028,0,0,3,a5a038a8a5a038ac,0,1,3800000000000000,4,1,0,00
1245,1245,0,0000078,06,2,2,3,0000000000000000,0,0,2,a5a038a8a5a038ac,3,1,3890a5a03894a5a0,4,1,0,00
1246,1246,0,0000078,07,2,2,3,0000000000000000,0,0,2,a5a038a0a5a038a4,3,1,3888a5a0388ca5a0,4,1,0,00
1247,1247,0,000007c,00,2,2,3,0000000000000000,0,0,2,a5a038d8a5a038dc,3,1,3880a5a03884a5a0,4,1,0,00
1248,1248,0,000007c,01,2,2,3,0000000000000000,0,0,2,a5a038d0a5a038d4,3,1,38b8a5a038bca5a0,4,1,0,00
1249,1249,0,000007c,02,2,2,3,0000000000000000,0,0,2,a5a038c8a5a038cc,3,1,38b0a5a038b4a5a0,4,1,0,00
1250,1250,0,0000000,00,3,3,3,3800000000000000,0,0,3,a5a03840a5a03844,0,1,3828a5a0382ca5a0,4,1,0,00
1251,1251,0,0000000,00,3,3,3,38a8a5a038aca5a0,0,0,3,a5a03840a5a03844,0,1,0000000000000028,4,1,0,00
1252,1252,0,0000000,00,3,3,3,38a0a5a038a4a5a0,0,0,3,a5a03840a5a03844,0,1,0000000000000000,4,1,1,00
1253,1253,0,0000000,00,3,3,3,38d8a5a038dca5a0,0,0,3,a5a03840a5a03844,0,1,0000000000000000,4,1,1,00
1254,1254,0,0000000,00,3,3,3,38d0a5a038d4a5a0,0,0,3,a5a03840a5a03844,0,1,0000000000000000,4,1,1,00
1255,1255,0,0000000,00,3,3,3,38c8a5a038cca5a0,0,0,3,a5a038c0a5a038c4,0,1,0000000000000000,4,1,1,00
1256,1256,0,0000000,00,3,3,3,3840a5a03844a5a0,0,0,3,a5a038c0a5a038c4,0,1,0000000000000000,4,1,1,00
1257,1257,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a038c0a5a038c4,0,1,3800000000000000,4,1,0,00
1258,1258,0,000007c,03,2,2,3,0000000000000000,0,0,2,a5a038c0a5a038c4,3,1,38a8a5a038aca5a0,4,1,0,00
1259,1259,0,000007c,04,2,2,3,0000000000000000,0,0,2,a5a038f8a5a038fc,3,1,38a0a5a038a4a5a0,4,1,0,00
1260,1260,0,000007c,05,2,2,3,0000000000000000,0,0,2,a5a038f0a5a038f4,3,1,38d8a5a038dca5a0,4,1,0,00
1261,1261,0,000007c,06,2,2,3,0000000000000000,0,0,2,a5a038e8a5a038ec,3,1,38d0a5a038d4a5a0,4,1,0,00
1262,1262,0,000007c,07,2,2,3,0000000000000000,0,0,2,a5a038e0a5a038e4,3,1,38c8a5a038cca5a0,4,1,0,00
1263,1263,0,0000000,00,3,3,3,3800000000000000,0,0,3,a5a03898a5a0389c,0,1,3840a5a03844a5a0,4,1,0,00
1264,1264,0,0000000,00,3,3,3,38c0a5a038c4a5a0,0,0,3,a5a03898a5a0389c,0,1,0000000000000000,4,1,0,00
1265,1265,0,0000000,00,3,3,3,38f8a5a038fca5a0,0,0,3,a5a03898a5a0389c,0,1,0000000000000000,4,1,1,00
1266,1266,0,0000000,00,3,3,3,38f0a5a038f4a5a0,0,0,3,a5a03898a5a0389c,0,1,0000000000000000,4,1,1,00
1267,1267,0,0000000,00,3,3,3,38e8a5a038eca5a0,0,0,3,a5a03898a5a0389c,0,1,0000000000000000,4,1,1,00
1268,1268,0,0000000,00,3,3,3,38e0a5a038e4a5a0,0,0,3,a5a03718a5a0371c,0,1,0000000000000000,4,1,1,00
1269,1269,0,0000000,00,3,3,3,3898a5a0389ca5a0,0,0,3,a5a03718a5a0371c,0,1,0000000000000000,4,1,1,00
1270,1270,0,0000000,00,3,3,3,0000000000000098,0,0,3,a5a03718a5a0371c,0,1,3800000000000000,4,1,0,00
1271,1271,0,0000080,00,2,2,3,0000000000000000,0,0,2,a5a03718a5a0371c,3,1,38c0a5a038c4a5a0,4,1,0,00
1272,1272,0,0000080,01,2,2,3,0000000000000000,0,0,2,a5a03710a5a03714,3,1,38f8a5a038fca5a0,4,1,0,00
1273,1273,0,0000080,02,2,2,3,0000000000000000,0,0,2,a5a03708a5a0370c,3,1,38f0a5a038f4a5a0,4,1,0,00
1274,1274,0,0000080,03,2,2,3,0000000000000000,0,0,2,a5a03700a5a03704,3,1,38e8a5a038eca5a0,4,1,0,00
1275,1275,0,0000080,04,2,2,3,0000000000000000,0,0,2,a5a03738a5a0373c,3,1,38e0a5a038e4a5a0,4,1,0,00
1276,1276,0,0000000,00,3,3,3,3700000000000000,0,0,3,a5a038b0a5a038b4,0,1,3898a5a0389ca5a0,4,1,0,00
1277,1277,0,0000000,00,3,3,3,3718a5a0371ca5a0,0,0,3,a5a038b0a5a038b4,0,1,0000000000000098,4,1,0,00
1278,1278,0,0000000,00,3,3,3,3710a5a03714a5a0,0,0,3,a5a038b0a5a038b4,0,1,0000000000000000,4,1,1,00
1279,1279,0,0000000,00,3,3,3,3708a5a0370ca5a0,0,0,3,a5a038b0a5a038b4,0,1,0000000000000000,4,1,1,00
1280,1280,0,0000000,00,3,3,3,3700a5a03704a5a0,0,0,3,a5a038b0a5a038b4,0,1,0000000000000000,4,1,1,00
1281,1281,0,0000000,00,3,3,3,3738a5a0373ca5a0,0,0,3,a5a03730a5a03734,0,1,0000000000000000,4,1,1,00
1282,1282,0,0000000,00,3,3,3,38b0a5a038b4a5a0,0,0,3,a5a03730a5a03734,0,1,0000000000000000,4,1,1,00
1283,1283,0,0000000,00,3,3,3,00000000000000b0,0,0,3,a5a03730a5a03734,0,1,3700000000000000,4,1,0,00
1284,1284,0,0000080,05,2,2,3,0000000000000000,0,0,2,a5a03730a5a03734,3,1,3718a5a0371ca5a0,4,1,0,00
1285,1285,0,0000080,06,2,2,3,0000000000000000,0,0,2,a5a03728a5a0372c,3,1,3710a5a03714a5a0,4,1,0,00
1286,1286,0,0000080,07,2,2,3,0000000000000000,0,0,2,a5a03720a5a03724,3,1,3708a5a0370ca5a0,4,1,0,00
1287,1287,0,0000084,00,2,2,3,0000000000000000,0,0,2,a5a03758a5a0375c,3,1,3700a5a03704a5a0,4,1,0,00
1288,1288,0,0000084,01,2,2,3,0000000000000000,0,0,2,a5a03750a5a03754,3,1,3738a5a0373ca5a0,4,1,0,00
1289,1289,0,0000000,00,3,3,3,3700000000000000,0,0,3,a5a038c8a5a038cc,0,1,38b0a5a038b4a5a0,4,1,0,00
1290,1290,0,0000000,00,3,3,3,3730a5a03734a5a0,0,0,3,a5a038c8a5a038cc,0,1,00000000000000b0,4,1,0,00
1291,1291,0,0000000,00,3,3,3,3728a5a0372ca5a0,0,0,3,a5a038c8a5a038cc,0,1,0000000000000000,4,1,1,00
1292,1292,0,0000000,00,3,3,3,3720a5a03724a5a0,0,0,3,a5a038c8a5a038cc,0,1,0000000000000000,4,1,1,00
1293,1293,0,0000000,00,3,3,3,3758a5a0375ca5a0,0,0,3,a5a038c8a5a038cc,0,1,0000000000000000,4,1,1,00
1294,1294,0,0000000,00,3,3,3,3750a5a03754a5a0,0,0,3,a5a03748a5a0374c,0,1,0000000000000000,4,1,1,00
1295,1295,0,0000000,00,3,3,3,38c8a5a038cca5a0,0,0,3,a5a03748a5a0374c,0,1,0000000000000000,4,1,1,00
1296,1296,0,0000000,00,3,3,3,00000000000000c8,0,0,3,a5a03748a5a0374c,0,1,3700000000000000,4,1,0,00
1297,1297,0,0000084,02,2,2,3,0000000000000000,0,0,2,a5a03748a5a0374c,3,1,3730a5a03734a5a0,4,1,0,00
1298,1298,0,0000084,03,2,2,3,0000000000000000,0,0,2,a5a03740a5a03744,3,1,3728a5a0372ca5a0,4,1,0,00
1299,1299,0,0000084,04,2,2,3,0000000000000000,0,0,2,a5a03778a5a0377c,3,1,3720a5a03724a5a0,4,1,0,00
1300,1300,0,0000084,05,2,2,3,0000000000000000,0,0,2,a5a03770a5a03774,3,1,3758a5a0375ca5a0,4,1,0,00
1301,1301,0,0000084,06,2,2,3,0000000000000000,0,0,2,a5a03768a5a0376c,3,1,3750a5a03754a5a0,4,1,0,00
1302,1302,0,0000000,00,3,3,3,3700000000000000,0,0,3,a5a038e0a5a038e4,0,1,38c8a5a038cca5a0,4,1,0,00
1303,1303,0,0000000,00,3,3,3,3748a5a0374ca5a0,0,0,3,a5a038e0a5a038e4,0,1,00000000000000c8,4,1,0,00
1304,1304,0,0000000,00,3,3,3,3740a5a03744a5a0,0,0,3,a5a038e0a5a038e4,0,1,0000000000000000,4,1,1,00
1305,1305,0,0000000,00,3,3,3,3778a5a0377ca5a0,0,0,3,a5a038e0a5a038e4,0,1,0000000000000000,4,1,1,00
1306,1306,0,0000000,00,3,3,3,3770a5a03774a5a0,0,0,3,a5a038e0a5a038e4,0,1,0000000000000000,4,1,1,00
1307,1307,0,0000000,00,3,3,3,3768a5a0376ca5a0,0,0,3,a5a03760a5a03764,0,1,0000000000000000,4,1,1,00
1308,1308,0,0000000,00,3,3,3,38e0a5a038e4a5a0,0,0,3,a5a03760a5a03764,0,1,0000000000000000,4,1,1,00
1309,1309,0,0000000,00,3,3,3,00000000000000a0,0,0,3,a5a03760a5a03764,0,1,3700000000000000,4,1,0,00
1310,1310,0,0000084,07,2,2,3,0000000000000000,0,0,2,a5a03760a5a03764,3,1,3748a5a0374ca5a0,4,1,0,00
1311,1311,0,0000088,00,2,2,3,0000000000000000,0,0,2,a5a03798a5a0379c,3,1,3740a5a03744a5a0,4,1,0,00
1312,1312,0,0000088,01,2,2,3,0000000000000000,0,0,2,a5a03790a5a03794,3,1,3778a5a0377ca5a0,4,1,0,00
1313,1313,0,0000088,02,2,2,3,0000000000000000,0,0,2,a5a03788a5a0378c,3,1,3770a5a03774a5a0,4,1,0,00
1314,1314,0,0000088,03,2,2,3,0000000000000000,0,0,2,a5a03780a5a03784,3,1,3768a5a0376ca5a0,4,1,0,00
1315,1315,0,0000000,00,3,3,3,3700000000000000,0,0,3,a5a03738a5a0373c,0,1,38e0a5a038e4a5a0,4,1,0,00
1316,1316,0,0000000,00,3,3,3,3760a5a03764a5a0,0,0,3,a5a03738a5a0373c,0,1,00000000000000a0,4,1,0,00
1317,1317,0,0000000,00,3,3,3,3798a5a0379ca5a0,0,0,3,a5a03738a5a0373c,0,1,0000000000000000,4,1,1,00
1318,1318,0,0000000,00,3,3,3,3790a5a03794a5a0,0,0,3,a5a03738a5a0373c,0,1,0000000000000000,4,1,1,00
1319,1319,0,0000000,00,3,3,3,3788a5a0378ca5a0,0,0,3,a5a03738a5a0373c,0,1,0000000000000000,4,1,1,00
1320,1320,0,0000000,00,3,3,3,3780a5a03784a5a0,0,0,3,a5a037b8a5a037bc,0,1,0000000000000000,4,1,1,00
1321,1321,0,0000000,00,3,3,3,3738a5a0373ca5a0,0,0,3,a5a037b8a5a037bc,0,1,0000000000000000,4,1,1,00
1322,1322,0,0000000,00,3,3,3,0000000000000038,0,0,3,a5a037b8a5a037bc,0,1,3700000000000000,4,1,0,00
1323,1323,0,0000088,04,2,2,3,0000000000000000,0,0,2,a5a037b8a5a037bc,3,1,3760a5a03764a5a0,4,1,0,00
1324,1324,0,0000088,05,2,2,3,0000000000000000,0,0,2,a5a037b0a5a037b4,3,1,3798a5a0379ca5a0,4,1,0,00
1325,1325,0,0000088,06,2,2,3,0000000000000000,0,0,2,a5a037a8a5a037ac,3,1,3790a5a03794a5a0,4,1,0,00
1326,1326,0,0000088,07,2,2,3,0000000000000000,0,0,2,a5a037a0a5a037a4,3,1,3788a5a0378ca5a0,4,1,0,00
1327,1327,0,000008c,00,2,2,3,0000000000000000,0,0,2,a5a037d8a5a037dc,3,1,3780a5a03784a5a0,4,1,0,00
1328,1328,0,0000000,00,3,3,3,3700000000000000,0,0,3,a5a03750a5a03754,0,1,3738a5a0373ca5a0,4,1,0,00
1329,1329,0,0000000,00,3,3,3,37b8a5a037bca5a0,0,0,3,a5a03750a5a03754,0,1,0000000000000038,4,1,0,00
1330,1330,0,0000000,00,3,3,3,37b0a5a037b4a5a0,0,0,3,a5a03750a5a03754,0,1,0000000000000000,4,1,1,00
